kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
color_max.1.sm_52.ptx 164 : 1098749 11155446 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 165 : 1098749 6871789 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 168 : 1406815 8822576 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 169 : 1406815 2573287 0 0 0 0 0 0 76071 
color_max.1.sm_52.ptx 171 : 927057 8511143 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 172 : 927057 8596282 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 173 : 927057 6690757 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 176 : 2507740 807943055 12733920 0 0 2427315 496404 0 0 
color_max.1.sm_52.ptx 177 : 2507740 23257084 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 178 : 2507740 23170124 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 179 : 2507740 777450709 3505120 0 0 1892313 496404 0 0 
color_max.1.sm_52.ptx 180 : 2507740 15890183 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 181 : 2507740 15620203 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 182 : 2507740 15480625 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 183 : 2507740 2857888 0 0 0 0 0 0 203532 
color_max.1.sm_52.ptx 184 : 1960321 10654202 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 187 : 1960321 10722144 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 188 : 1960321 16612865 0 0 0 435120 435120 0 0 
color_max.1.sm_52.ptx 189 : 1960321 236377498 8832 0 0 1899421 435120 0 0 
color_max.1.sm_52.ptx 190 : 1960321 18426798 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 191 : 1960321 17982304 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 192 : 1960321 634356753 3724512 0 0 1466722 435120 0 0 
color_max.1.sm_52.ptx 193 : 1960321 18594159 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 196 : 2507740 667989540 6092448 0 0 2427303 496404 0 0 
color_max.1.sm_52.ptx 197 : 2507740 23589381 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 198 : 2507740 23267174 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 217 : 2507740 23305743 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 230 : 1886326 634610920 4937952 0 0 1414663 428801 0 0 
color_max.1.sm_52.ptx 237 : 2507740 826105027 5555008 0 0 1930561 496404 0 0 
